Año,IdCiclo,Ciclo,Ciclo corto,Ciclo-Año,IdTecnologia,Tecnología,IdModalidad,Modalidad,IdEstado,Estado,IdZona,Zona,IdCultivo,Cultivo,IdEstatus,Estatus,Inicio de siembra,Fin de siembra,Inicio de cosecha,Fin de cosecha,Rendimiento pesimista,Rendimiento optimista,Rendimiento probable,Precio pesimista,Precio optimista,Precio probable,Ingreso probable,Subsidios,TotalFinanciable,TotalNoFinanciable,AportacionN1,AportacionN2,TasaN1,TasaN2,Fecha de termino del prestamo,InicioMinistracion1,FinMinistracion1,InicioMinistracion2,FinMinistracion2,InicioMinistracion3,FinMinistracion3,InicioMinistracion4,FinMinistracion4,Usuario que elabora,Usuario que autoriza,TotalCreditoMenorUDIS,TotalAportacionMenorUDIS,TotalInteresesMenorUDIS,TotalMenorUDIS,TotalCreditoMayorUDIS,TotalAportacionMayorUDIS,TotalInteresesMayorUDIS,TotalMayorUDIS,CostoTotal,UtilidadProbable,CostoUnitario,PuntoEquilibrio,TierraCompaVenta,RentaHA,RentaCiclo,Jornales,AvioInteres,CostoDirecto,IdCapitulo1,Capitulo1,SubTotalFinanciable1,SubTotalNoFinanciable1,Subtotal1,Jornales1,IdCapitulo2,Capitulo2,SubTotalFinanciable2,SubTotalNoFinanciable2,Subtotal2,Jornales2,IdCapitulo3,Capitulo3,SubTotalFinanciable3,SubTotalNoFinanciable3,Subtotal3,Jornales3,IdCapitulo4,Capitulo4,SubTotalFinanciable4,SubTotalNoFinanciable4,Subtotal4,Jornales4,IdCapitulo5,Capitulo5,SubTotalFinanciable5,SubTotalNoFinanciable5,Subtotal5,Jornales5,IdCapitulo6,Capitulo6,SubTotalFinanciable6,SubTotalNoFinanciable6,Subtotal6,Jornales6,IdCapitulo7,Capitulo7,SubTotalFinanciable7,SubTotalNoFinanciable7,Subtotal7,Jornales7,IdCapitulo8,Capitulo8,SubTotalFinanciable8,SubTotalNoFinanciable8,Subtotal8,Jornales8,IdCapitulo9,Capitulo9,SubTotalFinanciable9,SubTotalNoFinanciable9,Subtotal9,Jornales9
2020,1,PRIMAVERA-VERANO,PV,PV - 2020,3,TEMPORAL-MEJORADA-FERTILIZADA,1,TRADICIONAL,29,TLAXCALA,122,AGENCIAS DE TLAXCALA,120,MAÍZ,3,Autorizado,01/05/20,01/07/20,15/12/20,15/01/21,3,6,4.5,3500,5600,4500,20250,0,9183.02,7680.8,0.1,0.2,0.16,0.16,28/03/21,01/05/20,30/07/20,01/08/20,28/03/21,,,,,Alberto Carrizales Guevara,Alberto Carrizales Guevara,8250,933.02,1178.663848,18042.48385,7330,1853.02,1047.701198,17911.5212,17911.5212,2338.478802,3980.338044,3.980338044,100000,3000,3000,4.602375,1.861711377,2.040671111,1,PREPARACIÓN DEL TERRENO,0,2800,2800,0,2,SIEMBRA,2883.82,582.54,3466.36,0.45625,3,FERTILIZACIÓN,4659.2,0,4659.2,0,4,LABORES CULTURALES,1200,0,1200,4,0,,0,0,0,0,6,"CONTROL DE PLAGAS, MALEZAS Y ENFERMEDADES",440,148,588,0,7,"COSECHA, SELECCIÓN Y EMPAQUE",0,2300.26,2300.26,0.146125,0,,0,0,0,0,9,DIVERSOS,0,1850,1850,0
2020,1,PRIMAVERA-VERANO,PV,PV - 2020,3,TEMPORAL-MEJORADA-FERTILIZADA,1,TRADICIONAL,32,ZACATECAS,51,AGENCIAS DE ZACATECAS,245,CEBADA,3,Autorizado,15/06/20,31/07/20,30/09/20,15/11/20,1.2,3,2.5,4500,5400,4900,12250,,5851.7,4363,0.1,0.2,0.165,0.15,15/02/21,01/06/20,31/07/20,01/08/20,30/09/20,01/10/20,31/12/20,,,Ricardo Sánchez González,Felipa de Jesús Monreal Flores,5250,601.7,599.6158988,10814.3159,4660,1191.7,484.5381,10699.2381,10699.2381,1550.7619,4279.69524,2.18351798,60000,2000,2000,1.00625,1.049905735,1.19422449,1,PREPARACIÓN DEL TERRENO,0,1880.76,1880.76,0.625,2,SIEMBRA,1170,308.455,1478.455,0.19375,3,FERTILIZACIÓN,2860.7,180.6616667,3041.361667,0.0625,0,,0,0,0,0,0,,0,0,0,0,6,"CONTROL DE PLAGAS, MALEZAS Y ENFERMEDADES",441,368.1233333,809.1233333,0.125,7,"COSECHA, SELECCIÓN Y EMPAQUE",0,1000,1000,0,8,COMERCIALIZACIÓN,0,625,625,0,9,DIVERSOS,1380,0,1380,0
2020,1,PRIMAVERA-VERANO,PV,PV - 2020,7,GRAVEDAD-MEJORADA-FERTILIZADA,1,TRADICIONAL,2,BAJA CALIFORNIA NTE,57,AGENCIAS DE BAJA CALIFORNIA,143,ALGODÓN,3,Autorizado,15/02/20,31/03/20,15/09/20,15/12/20,1.47,1.72,1.65,25377,32144,28536,47084.4,,36822.41438,2866.308944,0.1,0.2,0.14,0.14,28/02/21,01/01/20,31/03/20,01/03/20,30/06/20,01/07/20,30/09/20,,,Rodolfo Pérez Vazquez,José Luis Alcantar Figueroa,33120,3702.414382,4568.368493,44257.09182,29450,7372.414382,4060.771994,43749.49532,43749.49532,3334.904681,26514.84565,1.533133422,190000,6500,,13.05625,1.174333193,1.29038458,1,PREPARACIÓN DEL TERRENO,2711.897493,1905.039256,4616.936749,0.78125,2,SIEMBRA,4741.599608,285.66604,5027.265648,0.125,3,FERTILIZACIÓN,5991.32228,291.603648,6282.925928,0.15,4,LABORES CULTURALES,800,0,800,4,5,RIEGOS,2793,0,2793,4,6,"CONTROL DE PLAGAS, MALEZAS Y ENFERMEDADES",8582.995,384,8966.995,0,7,"COSECHA, SELECCIÓN Y EMPAQUE",6697.6,0,6697.6,4,0,,0,0,0,0,9,DIVERSOS,4504,0,4504,0
2020,1,PRIMAVERA-VERANO,PV,PV - 2020,7,GRAVEDAD-MEJORADA-FERTILIZADA,1,TRADICIONAL,7,COAHUILA DE ZARAGOZA,79,AGENCIAS DE COAHUILA,143,ALGODÓN,3,Autorizado,15/03/20,15/04/20,15/09/20,20/11/20,4,4.8,4.5,12000,12700,12500,56250,,48157.57,0,0.1,0.2,0.14,0.14,28/02/21,01/01/20,01/04/20,01/05/20,01/07/20,01/08/20,01/12/20,,,Joel Muñoz Herrera,J Isaac Rivera Zambrano,43320,4837.57,5147.111015,53304.68101,38500,9657.57,4575.209791,52732.77979,52732.77979,3517.220209,11718.39551,4.218622383,95000,2000,2000,7,3.446016783,3.8526056,1,PREPARACIÓN DEL TERRENO,5750,0,5750,0,2,SIEMBRA,6155,0,6155,1,3,FERTILIZACIÓN,4730,0,4730,1,4,LABORES CULTURALES,1230,0,1230,0,5,RIEGOS,2770,0,2770,4,6,"CONTROL DE PLAGAS, MALEZAS Y ENFERMEDADES",6022.6,0,6022.6,0,7,"COSECHA, SELECCIÓN Y EMPAQUE",14899.97,0,14899.97,1,8,COMERCIALIZACIÓN,3300,0,3300,0,9,DIVERSOS,3300,0,3300,0
2020,1,PRIMAVERA-VERANO,PV,PV - 2020,7,GRAVEDAD-MEJORADA-FERTILIZADA,1,TRADICIONAL,7,COAHUILA DE ZARAGOZA,79,AGENCIAS DE COAHUILA,144,MAÍZ FORRAJERO,3,Autorizado,15/03/20,20/04/20,01/07/20,31/07/20,40,60,50,600,800,750,37500,,33942.5,0,0.1,0.2,0.14,0.14,31/08/20,01/01/20,01/03/20,01/04/20,01/07/20,01/08/20,01/08/20,,,Joel Muñoz Herrera,J Isaac Rivera Zambrano,30540,3402.5,2370.76,36313.26,27150,6792.5,2107.342222,36049.84222,36049.84222,1450.157778,720.9968444,48.0664563,95000,2000,2000,7,39.00978963,45.25666667,1,PREPARACIÓN DEL TERRENO,3900,0,3900,0,2,SIEMBRA,6180,0,6180,1,3,FERTILIZACIÓN,6625,0,6625,2,4,LABORES CULTURALES,1230,0,1230,0,5,RIEGOS,2770,0,2770,4,6,"CONTROL DE PLAGAS, MALEZAS Y ENFERMEDADES",1520,0,1520,0,7,"COSECHA, SELECCIÓN Y EMPAQUE",11517.5,0,11517.5,0,0,,0,0,0,0,9,DIVERSOS,200,0,200,0
2020,1,PRIMAVERA-VERANO,PV,PV - 2020,7,GRAVEDAD-MEJORADA-FERTILIZADA,1,TRADICIONAL,7,COAHUILA DE ZARAGOZA,79,AGENCIAS DE COAHUILA,145,SORGO FORRAJERO,3,Autorizado,15/04/20,20/04/20,01/07/20,15/08/20,40,56,50,650,720,680,34000,,28187.5,0,0.1,0.2,0.12,0.12,31/08/20,01/01/20,01/04/20,01/04/20,01/07/20,,,,,Joel Muñoz Herrera,J Isaac Rivera Zambrano,25360,2827.5,1607.217,29794.717,22540,5647.5,1428.637333,29616.13733,29616.13733,4383.862667,592.3227467,43.55314314,80000,2500,2500,6,35.24799608,41.45220588,1,PREPARACIÓN DEL TERRENO,3900,0,3900,0,2,SIEMBRA,2560,0,2560,1,3,FERTILIZACIÓN,4510,0,4510,1,4,LABORES CULTURALES,900,0,900,0,5,RIEGOS,2770,0,2770,4,6,"CONTROL DE PLAGAS, MALEZAS Y ENFERMEDADES",1630,0,1630,0,7,"COSECHA, SELECCIÓN Y EMPAQUE",11517.5,0,11517.5,0,0,,0,0,0,0,9,DIVERSOS,400,0,400,0
2020,1,PRIMAVERA-VERANO,PV,PV - 2020,7,GRAVEDAD-MEJORADA-FERTILIZADA,1,TRADICIONAL,8,COLIMA,134,ZONA CENTRO OCCIDENTE,158,ARROZ,3,Autorizado,15/06/20,15/07/20,10/11/20,10/12/20,5.5,8.5,6.5,4200,6000,5500,35750,,24264.69,0,0.1,0.2,0.11,0.11,31/12/20,01/05/20,15/12/20,,,,,,,Omar Ávalos Ramos,Luis Dionicio Espinoza Quintero,21830,2434.69,1628.160699,25892.8507,19410,4854.69,1447.253955,25711.94395,25711.94395,10038.05605,3955.683685,4.674898901,290000,8500,8500,11,3.792227992,4.411761818,1,PREPARACIÓN DEL TERRENO,2700,0,2700,0,2,SIEMBRA,2860,0,2860,0,3,FERTILIZACIÓN,5978,0,5978,2,0,,0,0,0,0,5,RIEGOS,2600,0,2600,6,6,"CONTROL DE PLAGAS, MALEZAS Y ENFERMEDADES",7136.69,0,7136.69,3,7,"COSECHA, SELECCIÓN Y EMPAQUE",2990,0,2990,0,0,,0,0,0,0,0,,0,0,0,0
2020,1,PRIMAVERA-VERANO,PV,PV - 2020,7,GRAVEDAD-MEJORADA-FERTILIZADA,1,TRADICIONAL,11,GUANAJUATO,78,AGENCIAS DE GUANAJUATO,118,SORGO,3,Autorizado,15/04/20,15/06/20,01/11/20,15/12/20,8,12,10,3700,4100,3950,39500,,28133.56,0,0.1,0.2,0.13,0.13,31/01/21,01/04/20,30/04/20,01/05/20,31/12/20,,,,,Mario Mendoza Escobar,Daniel Lemus García,25310,2823.56,2677.82255,30811.38255,22500,5633.56,2380.286711,30513.84671,30513.84671,8986.153289,3051.384671,7.725024484,500000,12000,7000,9.25,6.298806762,7.122420253,1,PREPARACIÓN DEL TERRENO,5500,0,5500,0,2,SIEMBRA,2562.5,0,2562.5,0.25,3,FERTILIZACIÓN,5675,0,5675,2,4,LABORES CULTURALES,600,0,600,0,5,RIEGOS,2700,0,2700,3,6,"CONTROL DE PLAGAS, MALEZAS Y ENFERMEDADES",3026.06,0,3026.06,4,7,"COSECHA, SELECCIÓN Y EMPAQUE",3200,0,3200,0,8,COMERCIALIZACIÓN,2470,0,2470,0,9,DIVERSOS,2400,0,2400,0
2020,1,PRIMAVERA-VERANO,PV,PV - 2020,7,GRAVEDAD-MEJORADA-FERTILIZADA,1,TRADICIONAL,11,GUANAJUATO,78,AGENCIAS DE GUANAJUATO,120,MAÍZ,3,Autorizado,01/04/20,15/06/20,01/11/20,15/12/20,8,14,12,3750,4250,4000,48000,,37484.8,0,0.1,0.2,0.13,0.13,31/01/21,01/04/20,30/04/20,01/05/20,31/12/20,,,,,Mario Mendoza Escobar,Daniel Lemus García,33730,3754.8,3589.95455,41074.75455,29980,7504.8,3191.070711,40675.87071,40675.87071,7324.129289,3389.655893,10.16896768,500000,12000,7000,11.25,8.292767678,9.3712,1,PREPARACIÓN DEL TERRENO,5500,0,5500,0,2,SIEMBRA,7332.5,0,7332.5,0.25,3,FERTILIZACIÓN,6843.3,0,6843.3,3,4,LABORES CULTURALES,600,0,600,0,5,RIEGOS,2700,0,2700,3,6,"CONTROL DE PLAGAS, MALEZAS Y ENFERMEDADES",4945,0,4945,5,7,"COSECHA, SELECCIÓN Y EMPAQUE",4200,0,4200,0,8,COMERCIALIZACIÓN,2964,0,2964,0,9,DIVERSOS,2400,0,2400,0
2020,1,PRIMAVERA-VERANO,PV,PV - 2020,7,GRAVEDAD-MEJORADA-FERTILIZADA,1,TRADICIONAL,13,HIDALGO,137,AGENCIAS HIDALGO,120,MAÍZ,3,Autorizado,15/03/20,15/05/20,01/11/20,15/01/21,10,14,12,3800,4200,4000,48000,,22926.006,0,0.43225,0.4323,0.18,0.18,30/01/21,01/01/20,01/07/20,01/07/20,01/11/20,,,,,Yazmín Dávila López,Juan Rosales Narváez,13010,9916.006,2349.063459,25275.06946,13000,9926.006,2348.856584,25274.86258,25274.86258,22725.13742,2106.238549,6.318715646,120000,15000,15000,18.00004,3.837214146,5.7315015,1,PREPARACIÓN DEL TERRENO,3000,0,3000,0,2,SIEMBRA,6604,0,6604,0,3,FERTILIZACIÓN,2610,0,2610,0,4,LABORES CULTURALES,2600.006,0,2600.006,11.00004,5,RIEGOS,1750,0,1750,7,6,"CONTROL DE PLAGAS, MALEZAS Y ENFERMEDADES",1202,0,1202,0,7,"COSECHA, SELECCIÓN Y EMPAQUE",4000,0,4000,0,0,,0,0,0,0,9,DIVERSOS,1160,0,1160,0
2020,1,PRIMAVERA-VERANO,PV,PV - 2020,7,GRAVEDAD-MEJORADA-FERTILIZADA,1,TRADICIONAL,16,MICHOACAN,115,CIENEGA DE CHAPALA-CONTEPEC,120,MAÍZ,3,Autorizado,15/05/20,30/06/20,15/11/20,30/12/20,10,14,12,3800,4100,3900,46800,,33097,0,0.101,0.201,0.12,0.12,28/02/21,01/04/20,01/06/20,01/07/20,01/12/20,,,,,Teresa García Ybarra,Margarita Lobato López,29750,3347,2959.555048,36056.55505,26430,6667,2630.349814,35727.34981,35727.34981,11072.65019,2977.279151,9.160858927,750000,12000,6000,14,7.451371747,8.486410256,1,PREPARACIÓN DEL TERRENO,2400,0,2400,0,2,SIEMBRA,6600,0,6600,0,3,FERTILIZACIÓN,8400,0,8400,3,0,,0,0,0,0,5,RIEGOS,2520,0,2520,3,6,"CONTROL DE PLAGAS, MALEZAS Y ENFERMEDADES",7787,0,7787,8,7,"COSECHA, SELECCIÓN Y EMPAQUE",3990,0,3990,0,0,,0,0,0,0,9,DIVERSOS,1400,0,1400,0
2020,1,PRIMAVERA-VERANO,PV,PV - 2020,7,GRAVEDAD-MEJORADA-FERTILIZADA,1,TRADICIONAL,17,MORELOS,62,ORIENTE MORELOS,158,ARROZ,3,Autorizado,01/04/20,30/06/20,01/07/20,30/09/20,8,12,10.5,5000,7500,6000,63000,0,42985,0,0.1,0.2,0.12,0.12,30/10/20,20/02/20,20/04/20,01/05/20,01/08/20,,,,,José Isabel Atriano Garza,Martín Anguiano Zavala,38680,4305,2853.921,45838.921,34380,8605,2536.818667,45521.81867,45521.81867,17478.18133,4335.411302,7.586969778,200000,5000,5000,81,6.152803111,7.164166667,1,PREPARACIÓN DEL TERRENO,9800,0,9800,0,2,SIEMBRA,10000,0,10000,20,3,FERTILIZACIÓN,5265,0,5265,6,4,LABORES CULTURALES,1400,0,1400,0,5,RIEGOS,2800,0,2800,12,6,"CONTROL DE PLAGAS, MALEZAS Y ENFERMEDADES",7320,0,7320,43,7,"COSECHA, SELECCIÓN Y EMPAQUE",4000,0,4000,0,0,,0,0,0,0,9,DIVERSOS,2400,0,2400,0
2020,1,PRIMAVERA-VERANO,PV,PV - 2020,7,GRAVEDAD-MEJORADA-FERTILIZADA,1,TRADICIONAL,24,SAN LUIS POTOSI,104,HUASTECA POTOSINA,146,SOYA,3,Autorizado,15/06/20,31/07/20,15/11/20,15/01/20,3,2,2.7,6000,8000,7500,20250,,28025,0,0.2,0.2,0.24,0.24,01/01/21,01/05/20,01/08/20,01/09/20,01/12/20,,,,,Ixchel Ramírez Sedano,José Luis Ernesto Tovar Navarro,22420,5605,2481.133333,30506.13333,22420,5605,2481.133333,30506.13333,30506.13333,-10256.13333,11298.5679,4.067484444,90000,5000,5000,10,3.320151111,3.736666667,1,PREPARACIÓN DEL TERRENO,3700,0,3700,0,2,SIEMBRA,2575,0,2575,0,3,FERTILIZACIÓN,1110,0,1110,3,4,LABORES CULTURALES,1450,0,1450,3,5,RIEGOS,2180,0,2180,4,6,"CONTROL DE PLAGAS, MALEZAS Y ENFERMEDADES",1420,0,1420,0,7,"COSECHA, SELECCIÓN Y EMPAQUE",14900,0,14900,0,0,,0,0,0,0,9,DIVERSOS,690,0,690,0
2020,1,PRIMAVERA-VERANO,PV,PV - 2020,7,GRAVEDAD-MEJORADA-FERTILIZADA,1,TRADICIONAL,25,SINALOA,50,AGENCIAS DE SINALOA,111,MAÍZ GRANO CON COBERTURA,3,Autorizado,01/01/20,15/03/20,01/07/20,31/08/20,7,12,10.5,3000,4000,3621,38020.5,0,29174.72117,1659.715584,0.1,0.2008,0.12525,0.12525,28/09/20,01/01/20,29/02/20,01/03/20,30/04/20,31/05/20,31/07/20,,,Armando Carrillo,Efraín Reyes Rodríguez,26250,2924.721174,2173.562828,33007.99959,23300,5874.721174,1930.123791,32764.56055,32764.56055,5255.93945,3120.434338,9.048483996,300000,12000,10000,6.32875,6.967722671,8.057089526,1,PREPARACIÓN DEL TERRENO,1418.220485,397.2883117,1815.508797,0.355,2,SIEMBRA,6431.1625,203,6634.1625,0.3125,3,FERTILIZACIÓN,6618.86,0,6618.86,0,4,LABORES CULTURALES,550.3957576,97.96363636,648.3593939,1.1,5,RIEGOS,2500,0,2500,4.25,6,"CONTROL DE PLAGAS, MALEZAS Y ENFERMEDADES",3310.924432,308.8636364,3619.788068,0.28125,7,"COSECHA, SELECCIÓN Y EMPAQUE",3705.158,27.6,3732.758,0.03,8,COMERCIALIZACIÓN,1890,0,1890,0,9,DIVERSOS,2750,625,3375,0
2020,1,PRIMAVERA-VERANO,PV,PV - 2020,7,GRAVEDAD-MEJORADA-FERTILIZADA,1,TRADICIONAL,25,SINALOA,50,AGENCIAS DE SINALOA,211,SORGO CON COBERTURA DE PRECIO,3,Autorizado,01/01/20,15/03/20,15/06/20,20/07/20,5,10,7.5,3000,3600,3450,25875,0,21211.73114,1310.106494,0.1038,0.2,0.12525,0.12525,10/09/20,01/01/20,29/02/20,01/03/20,30/04/20,01/05/20,31/07/20,,,Armando Carrillo,Efraín Reyes Rodríguez,19000,2211.731136,1414.100212,23935.93784,16950,4261.731136,1262.30771,23784.14534,23784.14534,2090.85466,3171.219379,6.893955171,300000,10000,8000,6.2225,5.278929771,6.148327866,1,PREPARACIÓN DEL TERRENO,1079.579008,294.3337662,1373.912774,0.26125,2,SIEMBRA,2151.2025,203,2354.2025,0.3125,3,FERTILIZACIÓN,5476.2,0,5476.2,0,4,LABORES CULTURALES,834.8086742,177.2636364,1012.072311,1.18125,5,RIEGOS,2350,0,2350,4.25,6,"CONTROL DE PLAGAS, MALEZAS Y ENFERMEDADES",2914.782955,205.9090909,3120.692045,0.1875,7,"COSECHA, SELECCIÓN Y EMPAQUE",2905.158,27.6,2932.758,0.03,8,COMERCIALIZACIÓN,1350,0,1350,0,9,DIVERSOS,2150,402,2552,0
2020,1,PRIMAVERA-VERANO,PV,PV - 2020,7,GRAVEDAD-MEJORADA-FERTILIZADA,1,TRADICIONAL,25,SINALOA,50,AGENCIAS DE SINALOA,285,AJONJOLÍ,3,Autorizado,15/06/20,30/07/20,10/10/20,30/11/20,0.5,1.3,0.9,17000,22000,20000,18000,0,13201.2558,1366.494805,0.101,0.2,0.1075,0.1075,28/01/21,01/06/20,30/07/20,01/08/20,30/09/20,01/10/20,30/11/20,,,Armando Carrillo,Efraín Reyes Rodríguez,11850,1351.255795,688.9738789,15256.72448,10550,2651.255795,613.1024506,15180.85305,15180.85305,2819.146949,16867.6145,0.759042653,300000,10000,6000,8.31125,0.558155123,0.66006279,1,PREPARACIÓN DEL TERRENO,1957.348477,490.4766234,2447.825101,0.89375,2,SIEMBRA,788.7925,203,991.7925,0.5125,3,FERTILIZACIÓN,1271.006667,115.2,1386.206667,0.1,4,LABORES CULTURALES,834.8086742,177.2636364,1012.072311,1.18125,5,RIEGOS,1450,0,1450,3.5,6,"CONTROL DE PLAGAS, MALEZAS Y ENFERMEDADES",1331.141477,102.9545455,1434.096023,1.09375,7,"COSECHA, SELECCIÓN Y EMPAQUE",3113.158,27.6,3140.758,1.03,0,,0,0,0,0,9,DIVERSOS,2455,250,2705,0
2020,1,PRIMAVERA-VERANO,PV,PV - 2020,7,GRAVEDAD-MEJORADA-FERTILIZADA,1,TRADICIONAL,26,SONORA,56,AGENCIAS DE SONORA,146,SOYA,3,Autorizado,15/04/20,15/06/20,15/09/20,15/10/20,2.3,2.5,2.4,8300,8500,8400,20160,0,17597.96546,620.306,0.1,0.2,0.11,0.11,30/11/20,01/04/20,31/05/20,01/06/20,31/07/20,01/08/20,30/09/20,,,Lorenzo García Romo,J Jesús García Moya,15830,1767.965456,1039.726803,19257.99826,14060,3537.965456,924.2016028,19142.47306,19142.47306,1017.526941,7976.030441,2.27886584,200000,12000,8000,3.60375,1.783833524,2.094995888,1,PREPARACIÓN DEL TERRENO,1483.278757,281.2671429,1764.5459,0.25625,2,SIEMBRA,2615.483667,151.776,2767.259667,0.06,3,FERTILIZACIÓN,3318.02791,28.95,3346.97791,0.03125,4,LABORES CULTURALES,468.4170094,53.83285714,522.2498666,1.05625,5,RIEGOS,3314,0,3314,2.1,6,"CONTROL DE PLAGAS, MALEZAS Y ENFERMEDADES",2702.758112,104.48,2807.238112,0.1,7,"COSECHA, SELECCIÓN Y EMPAQUE",1200,0,1200,0,8,COMERCIALIZACIÓN,240,0,240,0,9,DIVERSOS,2256,0,2256,0
2020,1,PRIMAVERA-VERANO,PV,PV - 2020,7,GRAVEDAD-MEJORADA-FERTILIZADA,3,LABRANZA DE CONSERVACION,25,SINALOA,50,AGENCIAS DE SINALOA,146,SOYA,3,Autorizado,01/05/20,10/06/20,15/09/20,30/10/20,1.5,3,2.2,7000,9000,8500,18700,0,14399.0913,1237.718182,0.1028,0.2004,0.1077,0.1077,16/12/20,01/04/20,30/06/20,01/07/20,30/08/20,01/09/20,30/10/20,,,Armando Carrillo,Efraín Reyes Rodríguez,12900,1499.091295,887.3365971,16524.14607,11500,2899.091295,790.8095665,16427.61904,16427.61904,2272.380956,7467.099565,1.932661064,300000,10000,6000,7.27375,1.445977596,1.694010741,1,PREPARACIÓN DEL TERRENO,1030.3925,268.7454545,1299.137955,0.7625,2,SIEMBRA,2386.4425,203,2589.4425,0.5125,3,FERTILIZACIÓN,1772.006667,115.2,1887.206667,0.1,4,LABORES CULTURALES,834.8086742,177.2636364,1012.072311,1.18125,5,RIEGOS,2500,0,2500,4.5,6,"CONTROL DE PLAGAS, MALEZAS Y ENFERMEDADES",1357.282955,205.9090909,1563.192045,0.1875,7,"COSECHA, SELECCIÓN Y EMPAQUE",1613.158,27.6,1640.758,0.03,0,,0,0,0,0,9,DIVERSOS,2905,240,3145,0
2020,1,PRIMAVERA-VERANO,PV,PV - 2020,9,BOMBEO-CRIOLLA-FERTILIZADA,1,TRADICIONAL,32,ZACATECAS,51,AGENCIAS DE ZACATECAS,164,CHILE SECO,3,Autorizado,01/03/20,31/05/20,15/10/21,31/01/21,1.7,2.2,2,35000,55000,45000,90000,0,62651.74105,1778.627226,0.101,0.201,0.15,0.15,31/01/21,01/03/20,01/06/20,01/06/20,31/08/20,31/08/20,31/01/21,,,Victoria Cruz Gómez Pérez,Alfredo Diaz Gutiérrez,56310,6341.741047,6542.198491,70972.56676,50040,12611.74105,5814.478971,70244.84724,70244.84724,19755.15276,35122.42362,1.560996605,,4500,4500,102.55,1.241210644,1.392260912,1,PREPARACIÓN DEL TERRENO,1557.19,333.32,1890.51,0.625,2,SIEMBRA,6600,0,6600,12,3,FERTILIZACIÓN,15968.62,0,15968.62,0,4,LABORES CULTURALES,7512.553231,229.9569231,7742.510154,32.45,5,RIEGOS,8888.377816,1215.350303,10103.72812,5.475,6,"CONTROL DE PLAGAS, MALEZAS Y ENFERMEDADES",4524,0,4524,16,7,"COSECHA, SELECCIÓN Y EMPAQUE",10200,0,10200,36,0,,0,0,0,0,9,DIVERSOS,7401,0,7401,0
2020,1,PRIMAVERA-VERANO,PV,PV - 2020,11,BOMBEO-MEJORADA-FERTILIZADA,1,TRADICIONAL,3,BAJA CALIFORNIA SUR,141,VALLE DE SANTO DOMINGO,120,MAÍZ,3,Autorizado,01/02/20,15/03/20,15/07/20,31/08/20,8,10,9,3700,3900,3850,34650,,30121.612,34.328,0.1,0.2,0.14,0.13,30/09/20,15/02/20,30/03/20,15/04/20,31/05/20,15/06/20,31/08/20,,,Ismael Valenzuela Martínez,Mario Corona Albarrán,27090,3031.612,2093.967746,32249.90775,24080,6041.612,1728.35433,31884.29433,31884.29433,2765.70567,3542.69937,8.281634891,125000,6500,6500,2.4,6.703468657,7.823795325,1,PREPARACIÓN DEL TERRENO,4120,0,4120,0,2,SIEMBRA,6308.5,0,6308.5,0,3,FERTILIZACIÓN,7261,0,7261,0,4,LABORES CULTURALES,819,0,819,0,5,RIEGOS,785.312,34.328,819.64,2.4,6,"CONTROL DE PLAGAS, MALEZAS Y ENFERMEDADES",2427.2,0,2427.2,0,7,"COSECHA, SELECCIÓN Y EMPAQUE",3675,0,3675,0,0,,0,0,0,0,9,DIVERSOS,4725.6,0,4725.6,0
2020,1,PRIMAVERA-VERANO,PV,PV - 2020,11,BOMBEO-MEJORADA-FERTILIZADA,1,TRADICIONAL,6,CHIHUAHUA,143,AGENCIAS DE CHIHUAHUA,112,FRIJOL,3,Autorizado,25/04/20,10/06/20,10/08/20,20/11/20,1.85,1.99,1.91,8575,15360,11548,22056.68,0,15461.90068,2941.470139,0.1,0.2,0.1257,0.1257,31/12/20,20/03/20,20/05/20,20/06/20,20/07/20,20/08/20,20/12/20,,,Victor Manuel Ortiz Núñez,Armando Caldera Orozco,13900,1561.90068,1250.694539,19654.06536,12360,3101.90068,1111.728479,19515.0993,19515.0993,2541.580702,10217.32948,1.689911612,142000,5000,5000,3.375,1.166585424,1.338924548,1,PREPARACIÓN DEL TERRENO,1942.041173,458.9866667,2401.02784,0.55,2,SIEMBRA,3333.532373,335.0666667,3668.59904,0.175,3,FERTILIZACIÓN,2049.25632,104.2,2153.45632,0.15,4,LABORES CULTURALES,695.0084267,138.9333333,833.94176,0.2,5,RIEGOS,3628.349747,1347.883472,4976.233219,2,6,"CONTROL DE PLAGAS, MALEZAS Y ENFERMEDADES",2044.21264,556.4,2600.61264,0.3,7,"COSECHA, SELECCIÓN Y EMPAQUE",941,0,941,0,0,,0,0,0,0,9,DIVERSOS,828.5,0,828.5,0
